"","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size","Quarter"
"2885","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003401",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 003401","34023003401",86,100,90,100,6,7,1.7,155,467,846,19254,11180,-1,15,37,12,36,11,-1,88,20,99,80,1,17,76,18,32,26,21,-1,17,16,68,10,64,19,-1,4,36,3,38,-1,41,0,25,69,100,78,70,10,20,7,7,36,68,"NA","35620","60540","NA","NA","NJ","NA","NA",2021-12-31
"2886","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003401",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 003401","34023003401",86,100,90,100,6,7,1.7,155,467,846,19254,11180,-1,15,37,12,36,11,-1,88,20,99,80,1,17,76,18,32,26,21,-1,17,16,68,10,64,19,-1,4,36,3,38,-1,41,0,25,69,100,78,70,10,20,7,7,36,68,"NA","35620","60540","NA","NA","NJ","NA","NA",2021-12-31
"2887","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003500",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 003500","34023003500",18,90,15,90,7,7,3,45,664,922,26054,8685,7,7,13,13,60,53,-1,47,24,93,67,13,40,93,47,31,100,20,-1,73,13,13,-1,100,40,-1,-1,-1,-1,60,-1,60,0,76,72,100,198,7,53,40,-1,10,53,65,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2888","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003500",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 003500","34023003500",18,90,15,90,7,7,3,45,664,922,26054,8685,7,7,13,13,60,53,-1,47,24,93,67,13,40,93,47,31,100,20,-1,73,13,13,-1,100,40,-1,-1,-1,-1,60,-1,60,0,76,72,100,198,7,53,40,-1,10,53,65,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2889","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003600",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 003600","34023003600",194,90,160,91,6,6,2.8,449,528,938,21858,7789,7,19,21,6,47,33,2,63,20,93,81,4,50,86,50,31,69,18,-1,58,24,18,1,85,43,-1,1,15,1,41,-1,41,1,21,130,94,158,19,36,46,12,16,72,32,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2890","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003600",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 003600","34023003600",194,90,160,91,6,6,2.8,449,528,938,21858,7789,7,19,21,6,47,33,2,63,20,93,81,4,50,86,50,31,69,18,-1,58,24,18,1,85,43,-1,1,15,1,41,-1,41,1,21,130,94,158,19,36,46,12,16,72,32,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2891","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003700",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 003700","34023003700",28,85,21,89,6,5,2.1,44,476,925,19393,9256,-1,14,43,14,29,29,-1,71,19,95,81,-1,19,81,19,57,71,36,-1,38,29,33,-1,86,24,-1,5,14,-1,57,-1,57,0,32,176,100,125,38,33,29,14,5,59,76,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2892","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003700",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 003700","34023003700",28,85,21,89,6,5,2.1,44,476,925,19393,9256,-1,14,43,14,29,29,-1,71,19,95,81,-1,19,81,19,57,71,36,-1,38,29,33,-1,86,24,-1,5,14,-1,57,-1,57,0,32,176,100,125,38,33,29,14,5,59,76,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2893","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003800",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 003800","34023003800",570,93,484,92,6,4,2.3,1098,443,1085,18576,8188,7,16,26,12,39,30,1,61,18,97,82,2,37,82,37,17,56,16,2,48,17,33,3,90,29,0,3,10,1,47,10,58,0,35,127,64,145,31,31,38,20,16,67,55,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2894","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003800",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 003800","34023003800",406,90,326,89,6,5,2.3,755,446,924,18744,8094,9,15,27,11,38,24,1,69,18,97,83,2,38,80,39,22,56,19,1,48,13,37,3,88,29,0,5,12,1,54,-1,55,1,35,89,47,160,38,27,35,13,16,67,55,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2895","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023003800",7,"Project Based Section 8",5,"NA","NJ New Jersey Middlesex County 003800","34023003800",164,99,158,97,7,3,2.2,343,437,1447,18229,8397,4,18,23,14,42,41,-1,45,18,96,80,2,35,85,32,8,55,10,3,49,25,23,2,94,28,1,-1,5,-1,34,30,65,0,-1,204,100,129,18,39,44,34,16,67,55,"NA","35620","10750","NA","NA","NJ","NA","NA",2021-12-31
"2896","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004000",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004000","34023004000",265,100,293,100,3,13,1.9,562,521,1065,21341,11126,3,12,31,14,40,34,0,62,21,95,78,2,19,84,20,22,44,21,-1,29,28,42,3,95,11,-1,-1,5,1,84,-1,84,0,37,75,40,95,38,41,22,19,5,77,49,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2897","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004000",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004000","34023004000",265,100,293,100,3,13,1.9,562,521,1065,21341,11126,3,12,31,14,40,34,0,62,21,95,78,2,19,84,20,22,44,21,-1,29,28,42,3,95,11,-1,-1,5,1,84,-1,84,0,37,75,40,95,38,41,22,19,5,77,49,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2898","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004100",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004100","34023004100",89,99,94,100,4,3,1.2,116,347,1098,14278,11570,4,14,50,13,19,9,1,90,16,100,95,-1,3,82,3,36,55,48,-1,5,6,88,15,95,9,1,-1,5,-1,85,-1,85,0,63,153,100,105,82,15,3,9,11,77,55,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2899","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004100",7,"Public Housing",2,"NA","NJ New Jersey Middlesex County 004100","34023004100",31,100,31,100,4,6,1.1,34,335,1174,14150,12901,3,6,52,23,16,10,-1,90,16,100,100,-1,-1,81,-1,-1,19,21,-1,-1,-1,100,13,100,13,-1,-1,-1,-1,87,-1,87,0,63,99,100,90,97,3,-1,3,11,77,55,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2900","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004100",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004100","34023004100",58,99,63,100,4,2,1.3,82,353,1058,14340,11018,5,17,49,8,21,8,2,90,16,100,92,-1,5,83,5,36,77,60,-1,8,10,83,16,92,6,2,-1,8,-1,84,-1,84,0,-1,180,100,112,75,21,5,11,11,77,55,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2901","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004200","34023004200",43,99,46,100,5,-1,2.4,112,516,1053,20568,8448,4,4,24,13,53,33,-1,65,20,98,87,4,41,78,41,22,64,20,2,30,37,30,2,96,15,-1,-1,4,2,78,-1,80,0,-1,181,100,154,22,39,39,33,12,86,49,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2902","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004200","34023004200",43,99,46,100,5,-1,2.4,112,516,1053,20568,8448,4,4,24,13,53,33,-1,65,20,98,87,4,41,78,41,22,64,20,2,30,37,30,2,96,15,-1,-1,4,2,78,-1,80,0,-1,181,100,154,22,39,39,33,12,86,49,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2903","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004300",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004300","34023004300",61,98,66,100,6,9,2.1,141,537,1062,21104,9878,8,17,20,12,44,36,2,61,20,98,77,5,32,86,33,30,64,26,3,39,26,32,2,95,6,2,-1,5,3,85,-1,88,0,82,160,97,139,29,36,35,17,23,83,60,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2904","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004300",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004300","34023004300",61,98,66,100,6,9,2.1,141,537,1062,21104,9878,8,17,20,12,44,36,2,61,20,98,77,5,32,86,33,30,64,26,3,39,26,32,2,95,6,2,-1,5,3,85,-1,88,0,82,160,97,139,29,36,35,17,23,83,60,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2905","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004400",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004400","34023004400",79,99,86,100,5,5,2.4,207,650,1058,26523,11019,4,19,19,11,48,38,1,59,25,93,66,3,30,85,30,22,65,25,-1,29,36,35,1,98,7,-1,-1,2,1,90,-1,91,0,97,147,77,139,17,27,56,26,15,87,34,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2906","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004400",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004400","34023004400",79,99,86,100,5,5,2.4,207,650,1058,26523,11019,4,19,19,11,48,38,1,59,25,93,66,3,30,85,30,22,65,25,-1,29,36,35,1,98,7,-1,-1,2,1,90,-1,91,0,97,147,77,139,17,27,56,26,15,87,34,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2907","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004500",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004500","34023004500",247,98,269,100,5,4,2.9,774,663,1079,24389,8476,6,12,22,10,49,36,1,60,22,93,77,6,44,86,47,27,69,20,1,52,27,20,1,95,26,-1,0,5,1,67,0,69,0,47,140,90,170,15,28,58,16,16,92,16,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2908","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004500",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004500","34023004500",242,98,260,100,5,4,2.9,761,681,1068,24936,8519,6,11,22,10,51,38,2,59,22,92,76,6,45,87,48,26,68,20,1,53,27,19,1,96,26,-1,-1,4,1,69,0,70,0,47,142,93,170,12,28,59,17,16,92,16,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2909","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004500",7,"Mod Rehab",4,"NA","NJ New Jersey Middlesex County 004500","34023004500",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2910","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004600",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004600","34023004600",175,98,189,100,6,5,1.7,321,464,1066,17823,10494,5,16,36,14,29,21,2,76,18,98,85,4,12,81,14,35,71,39,-1,20,30,51,7,96,10,-1,-1,4,2,84,1,87,1,100,166,99,99,46,41,14,21,30,93,16,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2911","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004600",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004600","34023004600",175,98,189,100,6,5,1.7,321,464,1066,17823,10494,5,16,36,14,29,21,2,76,18,98,85,4,12,81,14,35,71,39,-1,20,30,51,7,96,10,-1,-1,4,2,84,1,87,1,100,166,99,99,46,41,14,21,30,93,16,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2912","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004700",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004700","34023004700",79,98,84,100,5,6,1.8,152,503,1054,19452,10750,1,14,40,11,33,29,1,70,20,98,83,5,19,87,21,26,74,28,1,25,29,45,2,93,12,-1,1,7,-1,79,1,80,0,17,192,99,107,45,36,19,17,14,89,25,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2913","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004700",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004700","34023004700",79,98,84,100,5,6,1.8,152,503,1054,19452,10750,1,14,40,11,33,29,1,70,20,98,83,5,19,87,21,26,74,28,1,25,29,45,2,93,12,-1,1,7,-1,79,1,80,0,17,192,99,107,45,36,19,17,14,89,25,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2914","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004800",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004800","34023004800",208,99,229,100,4,7,1.5,347,413,1080,16568,10934,1,19,37,17,25,20,0,79,18,100,87,1,9,72,9,41,56,39,-1,12,18,70,10,95,8,-1,-1,5,0,86,-1,87,0,66,118,55,118,73,17,10,10,33,93,17,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2915","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004800",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004800","34023004800",207,99,228,100,4,7,1.5,343,412,1076,16526,10985,1,19,37,17,25,20,0,79,18,100,87,1,8,71,9,41,55,40,-1,12,18,70,10,95,8,-1,-1,5,0,86,-1,87,0,66,118,55,118,73,17,10,10,33,93,17,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2916","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004800",7,"Project Based Section 8",5,"NA","NJ New Jersey Middlesex County 004800","34023004800",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2917","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004900",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 004900","34023004900",279,98,300,100,5,8,1.5,445,403,1060,16083,10843,2,22,41,12,23,15,1,82,17,98,89,1,10,72,10,44,58,41,-1,14,15,71,10,93,8,-1,-1,7,1,82,1,84,0,37,122,54,111,76,18,6,6,27,89,10,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2918","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023004900",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 004900","34023004900",279,98,300,100,5,8,1.5,445,403,1060,16083,10843,2,22,41,12,23,15,1,82,17,98,89,1,10,72,10,44,58,41,-1,14,15,71,10,93,8,-1,-1,7,1,82,1,84,0,37,122,54,111,76,18,6,6,27,89,10,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2919","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005000",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005000","34023005000",54,98,58,100,7,3,2.4,141,603,1061,24031,9885,2,12,19,19,47,29,-1,69,23,91,76,5,31,86,33,27,57,21,-1,22,41,36,-1,93,14,-1,-1,7,-1,79,-1,79,0,164,173,98,133,17,29,53,33,14,90,29,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2920","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005000",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005000","34023005000",54,98,58,100,7,3,2.4,141,603,1061,24031,9885,2,12,19,19,47,29,-1,69,23,91,76,5,31,86,33,27,57,21,-1,22,41,36,-1,93,14,-1,-1,7,-1,79,-1,79,0,164,173,98,133,17,29,53,33,14,90,29,"NA","35620","58200","NA","NA","NJ","NA","NA",2021-12-31
"2921","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005100",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005100","34023005100",13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2922","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005100",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005100","34023005100",13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2923","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005200","34023005200",211,91,155,81,6,14,1.4,214,379,863,15441,11184,5,16,38,18,24,12,1,86,17,100,92,1,8,63,8,32,25,21,1,12,12,75,5,82,51,-1,3,18,1,27,1,28,1,16,98,97,88,86,8,6,2,54,50,35,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2924","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005200",7,"Public Housing",2,"NA","NJ New Jersey Middlesex County 005200","34023005200",26,92,23,96,6,4,1.1,25,311,856,13473,12395,4,13,52,9,22,-1,-1,100,16,100,100,-1,-1,61,-1,-1,-1,0,-1,-1,-1,100,4,83,48,-1,13,17,-1,22,-1,22,0,-1,78,100,100,100,-1,-1,-1,54,50,35,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2925","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005200","34023005200",185,91,132,79,6,16,1.4,189,391,864,15784,11024,5,17,35,19,24,14,1,84,17,100,91,2,10,64,9,32,31,24,2,14,14,71,5,82,52,-1,1,18,1,28,1,30,1,16,102,97,86,83,10,7,2,54,50,35,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2926","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005300",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005300","34023005300",13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2927","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005300",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005300","34023005300",12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2928","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005300",7,"Project Based Section 8",5,"NA","NJ New Jersey Middlesex County 005300","34023005300",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2929","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005500",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005500","34023005500",385,94,341,94,5,8,2.3,773,499,877,20752,9155,6,17,19,11,47,43,3,49,20,94,77,4,47,88,47,13,31,10,1,52,23,24,2,94,42,0,-1,6,1,51,-1,52,1,37,137,27,112,16,53,31,23,28,95,23,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2930","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005500",7,"Public Housing",2,"NA","NJ New Jersey Middlesex County 005500","34023005500",258,96,245,99,5,9,2.2,544,476,856,20368,9173,3,17,20,15,45,43,2,50,20,96,78,4,47,88,48,11,28,10,0,51,21,28,3,95,31,0,-1,5,-1,64,-1,64,0,34,140,-1,-1,13,58,30,26,28,95,23,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2931","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005500",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005500","34023005500",126,91,95,83,6,7,2.4,228,559,919,21855,9106,12,17,16,3,52,42,5,47,21,92,74,3,46,89,46,16,50,12,1,55,29,15,-1,91,72,-1,-1,9,1,18,-1,19,2,42,130,97,113,23,42,35,15,28,95,23,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2932","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005500",7,"Project Based Section 8",5,"NA","NJ New Jersey Middlesex County 005500","34023005500",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2933","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005601",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005601","34023005601",120,93,106,95,7,5,1.7,184,451,962,18268,10524,-1,21,33,9,37,30,1,61,19,97,80,1,24,74,24,18,52,23,3,30,26,41,2,78,40,-1,-1,13,1,29,8,39,0,-1,135,94,76,51,42,7,12,18,90,36,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2934","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005601",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005601","34023005601",63,91,48,83,6,-1,1.6,79,478,917,18643,11327,-1,23,36,6,34,29,2,67,19,100,77,2,15,79,17,17,48,27,-1,23,25,52,2,90,42,-1,-1,10,2,46,-1,48,0,-1,162,100,71,54,31,15,19,18,90,36,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2935","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005601",7,"Project Based Section 8",5,"NA","NJ New Jersey Middlesex County 005601","34023005601",51,96,52,100,7,6,1.9,99,446,1069,18612,9776,-1,20,24,11,44,35,-1,52,19,94,81,-1,35,71,33,14,47,15,6,38,29,27,2,75,42,-1,-1,8,-1,15,17,33,0,-1,118,100,80,42,58,-1,8,18,90,36,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2936","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005601",7,"811/PRAC",9,"NA","NJ New Jersey Middlesex County 005601","34023005601",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2937","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005602",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Middlesex County 005602","34023005602",65,90,51,87,5,12,2,103,458,932,17979,8902,6,24,26,18,26,24,-1,75,18,98,84,2,27,78,29,45,54,29,-1,37,37,25,2,88,55,-1,-1,12,6,27,-1,33,0,27,120,100,101,45,24,31,22,33,96,41,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
"2938","Census Tract","NJ New Jersey","NJ New Jersey 023 Middlesex County 34023005602",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Middlesex County 005602","34023005602",65,90,51,87,5,12,2,103,458,932,17979,8902,6,24,26,18,26,24,-1,75,18,98,84,2,27,78,29,45,54,29,-1,37,37,25,2,88,55,-1,-1,12,6,27,-1,33,0,27,120,100,101,45,24,31,22,33,96,41,"NA","35620","51210","NA","NA","NJ","NA","NA",2021-12-31
